 time T1_ox_met uel1_tot uel1_sp eh1_sp_ave uel1_mag eh1_mag_ave T2_ox_met uel2_tot uel2_sp eh2_sp_ave uel2_mag eh2_mag_ave T3_ox_met uel3_tot uel3_sp eh3_sp_ave uel3_mag eh3_mag_ave T4_ox_met uel4_tot uel4_sp eh4_sp_ave uel4_mag eh4_mag_ave T5_ox_met uel5_tot uel5_sp eh5_sp_ave uel5_mag eh5_mag_ave T6_ox_met uel6_tot uel6_sp eh6_sp_ave uel6_mag eh6_mag_ave T7_ox_met uel7_tot uel7_sp eh7_sp_ave uel7_mag eh7_mag_ave T8_ox_met uel8_tot uel8_sp eh8_sp_ave uel8_mag eh8_mag_ave T9_ox_met uel9_tot uel9_sp eh9_sp_ave uel9_mag eh9_mag_ave T10_ox_met uel10_tot uel10_sp eh10_sp_ave uel10_mag eh10_mag_ave
  9.50000E+01 1.26054E+02  2.35844E+01  1.65494E+01 -2.03453E+00  7.03493E+00 -1.35551E+00  1.26054E+02  2.08062E+01  1.72972E+01 -2.03760E+00  3.50898E+00 -1.35528E+00  1.26054E+02  2.12015E+01  1.99460E+01 -2.03957E+00  1.25555E+00 -1.35646E+00  1.26054E+02  2.52082E+01  2.32717E+01 -2.03899E+00  1.93659E+00 -1.35865E+00  1.26054E+02  2.78157E+01  2.60135E+01 -2.03911E+00  1.80215E+00 -1.36031E+00  1.26054E+02  3.02935E+01  2.86583E+01 -2.03927E+00  1.63516E+00 -1.36190E+00  1.26054E+02  3.25936E+01  3.10812E+01 -2.03938E+00  1.51232E+00 -1.36336E+00  1.26054E+02  3.47203E+01  3.33311E+01 -2.03948E+00  1.38923E+00 -1.36472E+00  1.26054E+02  3.69161E+01  3.55696E+01 -2.03952E+00  1.34648E+00 -1.36608E+00  1.26054E+02  2.83631E+01  2.73967E+01 -2.00553E+00  9.66404E-01 -1.37244E+00
  9.66667E+01 1.23378E+02  2.39950E+01  1.68156E+01 -2.05082E+00  7.17937E+00 -1.36935E+00  1.23378E+02  2.11567E+01  1.75756E+01 -2.05392E+00  3.58112E+00 -1.36913E+00  1.23378E+02  2.15483E+01  2.02670E+01 -2.05591E+00  1.28136E+00 -1.37032E+00  1.23378E+02  2.56223E+01  2.36459E+01 -2.05532E+00  1.97635E+00 -1.37251E+00  1.23378E+02  2.82709E+01  2.64318E+01 -2.05544E+00  1.83911E+00 -1.37417E+00  1.23378E+02  3.07876E+01  2.91189E+01 -2.05558E+00  1.66868E+00 -1.37577E+00  1.23378E+02  3.31239E+01  3.15806E+01 -2.05569E+00  1.54329E+00 -1.37723E+00  1.23378E+02  3.52841E+01  3.38665E+01 -2.05579E+00  1.41767E+00 -1.37859E+00  1.23378E+02  3.75148E+01  3.61408E+01 -2.05582E+00  1.37402E+00 -1.37995E+00  1.23378E+02  2.88305E+01  2.78445E+01 -2.02185E+00  9.86022E-01 -1.38629E+00
  9.83333E+01 1.20789E+02  2.43951E+01  1.70749E+01 -2.06656E+00  7.32019E+00 -1.38270E+00  1.20789E+02  2.14982E+01  1.78467E+01 -2.06970E+00  3.65146E+00 -1.38249E+00  1.20789E+02  2.18862E+01  2.05797E+01 -2.07170E+00  1.30653E+00 -1.38370E+00  1.20789E+02  2.60257E+01  2.40106E+01 -2.07110E+00  2.01511E+00 -1.38589E+00  1.20789E+02  2.87144E+01  2.68392E+01 -2.07122E+00  1.87516E+00 -1.38755E+00  1.20789E+02  3.12690E+01  2.95677E+01 -2.07136E+00  1.70135E+00 -1.38915E+00  1.20789E+02  3.36407E+01  3.20672E+01 -2.07146E+00  1.57349E+00 -1.39062E+00  1.20789E+02  3.58335E+01  3.43881E+01 -2.07156E+00  1.44539E+00 -1.39198E+00  1.20789E+02  3.80982E+01  3.66973E+01 -2.07159E+00  1.40086E+00 -1.39335E+00  1.20789E+02  2.92860E+01  2.82809E+01 -2.03762E+00  1.00515E+00 -1.39965E+00
  1.00000E+02 1.18282E+02  2.47850E+01  1.73275E+01 -2.08178E+00  7.45745E+00 -1.39559E+00  1.18282E+02  2.18309E+01  1.81109E+01 -2.08495E+00  3.72002E+00 -1.39540E+00  1.18282E+02  2.22153E+01  2.08842E+01 -2.08697E+00  1.33107E+00 -1.39662E+00  1.18282E+02  2.64186E+01  2.43657E+01 -2.08636E+00  2.05290E+00 -1.39880E+00  1.18282E+02  2.91464E+01  2.72361E+01 -2.08647E+00  1.91029E+00 -1.40047E+00  1.18282E+02  3.17379E+01  3.00047E+01 -2.08661E+00  1.73320E+00 -1.40208E+00  1.18282E+02  3.41440E+01  3.25410E+01 -2.08671E+00  1.60293E+00 -1.40355E+00  1.18282E+02  3.63685E+01  3.48961E+01 -2.08680E+00  1.47241E+00 -1.40491E+00  1.18282E+02  3.86663E+01  3.72393E+01 -2.08683E+00  1.42703E+00 -1.40628E+00  1.18282E+02  2.97297E+01  2.87059E+01 -2.05288E+00  1.02379E+00 -1.41256E+00
  1.01667E+02 1.15857E+02  2.51646E+01  1.75734E+01 -2.09650E+00  7.59120E+00 -1.40804E+00  1.15857E+02  2.21549E+01  1.83680E+01 -2.09970E+00  3.78682E+00 -1.40786E+00  1.15857E+02  2.25358E+01  2.11808E+01 -2.10174E+00  1.35497E+00 -1.40909E+00  1.15857E+02  2.68013E+01  2.47116E+01 -2.10111E+00  2.08972E+00 -1.41128E+00  1.15857E+02  2.95671E+01  2.76225E+01 -2.10121E+00  1.94452E+00 -1.41295E+00  1.15857E+02  3.21945E+01  3.04303E+01 -2.10135E+00  1.76423E+00 -1.41456E+00  1.15857E+02  3.46341E+01  3.30025E+01 -2.10144E+00  1.63160E+00 -1.41603E+00  1.15857E+02  3.68895E+01  3.53908E+01 -2.10154E+00  1.49873E+00 -1.41740E+00  1.15857E+02  3.92196E+01  3.77671E+01 -2.10156E+00  1.45253E+00 -1.41877E+00  1.15857E+02  3.01618E+01  2.91198E+01 -2.06762E+00  1.04195E+00 -1.42502E+00
  1.03333E+02 1.13509E+02  2.55343E+01  1.78129E+01 -2.11073E+00  7.72147E+00 -1.42006E+00  1.13509E+02  2.24703E+01  1.86184E+01 -2.11396E+00  3.85189E+00 -1.41989E+00  1.13509E+02  2.28478E+01  2.14695E+01 -2.11601E+00  1.37826E+00 -1.42113E+00  1.13509E+02  2.71738E+01  2.50482E+01 -2.11537E+00  2.12558E+00 -1.42332E+00  1.13509E+02  2.99766E+01  2.79987E+01 -2.11547E+00  1.97786E+00 -1.42500E+00  1.13509E+02  3.26391E+01  3.08446E+01 -2.11560E+00  1.79446E+00 -1.42661E+00  1.13509E+02  3.51112E+01  3.34516E+01 -2.11569E+00  1.65954E+00 -1.42808E+00  1.13509E+02  3.73967E+01  3.58723E+01 -2.11578E+00  1.52437E+00 -1.42945E+00  1.13509E+02  3.97582E+01  3.82808E+01 -2.11580E+00  1.47736E+00 -1.43082E+00  1.13509E+02  3.05825E+01  2.95228E+01 -2.08187E+00  1.05964E+00 -1.43705E+00
  1.05000E+02 1.11236E+02  2.58942E+01  1.80459E+01 -2.12448E+00  7.84832E+00 -1.43166E+00  1.11236E+02  2.27773E+01  1.88621E+01 -2.12774E+00  3.91525E+00 -1.43151E+00  1.11236E+02  2.31514E+01  2.17505E+01 -2.12981E+00  1.40093E+00 -1.43276E+00  1.11236E+02  2.75364E+01  2.53759E+01 -2.12915E+00  2.16050E+00 -1.43495E+00  1.11236E+02  3.03752E+01  2.83648E+01 -2.12925E+00  2.01033E+00 -1.43663E+00  1.11236E+02  3.30717E+01  3.12478E+01 -2.12938E+00  1.82389E+00 -1.43824E+00  1.11236E+02  3.55755E+01  3.38888E+01 -2.12947E+00  1.68674E+00 -1.43972E+00  1.11236E+02  3.78903E+01  3.63410E+01 -2.12956E+00  1.54934E+00 -1.44109E+00  1.11236E+02  4.02823E+01  3.87808E+01 -2.12957E+00  1.50154E+00 -1.44247E+00  1.11236E+02  3.09919E+01  2.99151E+01 -2.09566E+00  1.07686E+00 -1.44867E+00
  1.06667E+02 1.09037E+02  2.62444E+01  1.82726E+01 -2.13778E+00  7.97180E+00 -1.44287E+00  1.09037E+02  2.30761E+01  1.90992E+01 -2.14107E+00  3.97693E+00 -1.44274E+00  1.09037E+02  2.34469E+01  2.20239E+01 -2.14315E+00  1.42300E+00 -1.44399E+00  1.09037E+02  2.78892E+01  2.56947E+01 -2.14248E+00  2.19449E+00 -1.44619E+00  1.09037E+02  3.07630E+01  2.87211E+01 -2.14258E+00  2.04193E+00 -1.44787E+00  1.09037E+02  3.34927E+01  3.16401E+01 -2.14270E+00  1.85254E+00 -1.44948E+00  1.09037E+02  3.60274E+01  3.43142E+01 -2.14279E+00  1.71321E+00 -1.45096E+00  1.09037E+02  3.83707E+01  3.67970E+01 -2.14287E+00  1.57364E+00 -1.45234E+00  1.09037E+02  4.07924E+01  3.92673E+01 -2.14288E+00  1.52508E+00 -1.45371E+00  1.09037E+02  3.13904E+01  3.02968E+01 -2.10898E+00  1.09362E+00 -1.45989E+00
  1.08333E+02 1.06908E+02  2.65851E+01  1.84932E+01 -2.15064E+00  8.09198E+00 -1.45370E+00  1.06908E+02  2.33668E+01  1.93298E+01 -2.15395E+00  4.03696E+00 -1.45357E+00  1.06908E+02  2.37344E+01  2.22899E+01 -2.15605E+00  1.44449E+00 -1.45484E+00  1.06908E+02  2.82324E+01  2.60048E+01 -2.15537E+00  2.22758E+00 -1.45703E+00  1.06908E+02  3.11403E+01  2.90676E+01 -2.15546E+00  2.07269E+00 -1.45872E+00  1.06908E+02  3.39022E+01  3.20218E+01 -2.15559E+00  1.88043E+00 -1.46033E+00  1.06908E+02  3.64669E+01  3.47280E+01 -2.15567E+00  1.73898E+00 -1.46182E+00  1.06908E+02  3.88379E+01  3.72407E+01 -2.15575E+00  1.59729E+00 -1.46319E+00  1.06908E+02  4.12886E+01  3.97406E+01 -2.15575E+00  1.54798E+00 -1.46457E+00  1.06908E+02  3.17781E+01  3.06681E+01 -2.12186E+00  1.10993E+00 -1.47073E+00
  1.10000E+02 1.04848E+02  2.69166E+01  1.87077E+01 -2.16307E+00  8.20891E+00 -1.46415E+00  1.04848E+02  2.36495E+01  1.95541E+01 -2.16641E+00  4.09537E+00 -1.46404E+00  1.04848E+02  2.40140E+01  2.25486E+01 -2.16852E+00  1.46539E+00 -1.46532E+00  1.04848E+02  2.85662E+01  2.63064E+01 -2.16783E+00  2.25977E+00 -1.46751E+00  1.04848E+02  3.15073E+01  2.94047E+01 -2.16792E+00  2.10262E+00 -1.46920E+00  1.04848E+02  3.43006E+01  3.23930E+01 -2.16804E+00  1.90756E+00 -1.47082E+00  1.04848E+02  3.68945E+01  3.51304E+01 -2.16812E+00  1.76405E+00 -1.47230E+00  1.04848E+02  3.92924E+01  3.76721E+01 -2.16820E+00  1.62031E+00 -1.47368E+00  1.04848E+02  4.17712E+01  4.02009E+01 -2.16820E+00  1.57027E+00 -1.47506E+00  1.04848E+02  3.21552E+01  3.10294E+01 -2.13432E+00  1.12580E+00 -1.48120E+00
  1.11667E+02 1.02854E+02  2.72390E+01  1.89163E+01 -2.17509E+00  8.32265E+00 -1.47425E+00  1.02854E+02  2.39245E+01  1.97723E+01 -2.17846E+00  4.15218E+00 -1.47415E+00  1.02854E+02  2.42858E+01  2.28001E+01 -2.18058E+00  1.48572E+00 -1.47544E+00  1.02854E+02  2.88909E+01  2.65998E+01 -2.17988E+00  2.29108E+00 -1.47763E+00  1.02854E+02  3.18642E+01  2.97325E+01 -2.17997E+00  2.13173E+00 -1.47932E+00  1.02854E+02  3.46879E+01  3.27540E+01 -2.18008E+00  1.93395E+00 -1.48094E+00  1.02854E+02  3.73102E+01  3.55218E+01 -2.18016E+00  1.78844E+00 -1.48243E+00  1.02854E+02  3.97344E+01  3.80917E+01 -2.18024E+00  1.64269E+00 -1.48381E+00  1.02854E+02  4.22404E+01  4.06485E+01 -2.18023E+00  1.59195E+00 -1.48520E+00  1.02854E+02  3.25219E+01  3.13807E+01 -2.14637E+00  1.14124E+00 -1.49131E+00
  1.13333E+02 9.54744E+01  2.84462E+01  1.96970E+01 -2.21950E+00  8.74923E+00 -1.51153E+00  9.54744E+01  2.49539E+01  2.05886E+01 -2.22296E+00  4.36527E+00 -1.51147E+00  9.54744E+01  2.53035E+01  2.37415E+01 -2.22513E+00  1.56197E+00 -1.51279E+00  9.54744E+01  3.01060E+01  2.76975E+01 -2.22439E+00  2.40851E+00 -1.51499E+00  9.54744E+01  3.31999E+01  3.09590E+01 -2.22447E+00  2.24090E+00 -1.51669E+00  9.54744E+01  3.61377E+01  3.41048E+01 -2.22457E+00  2.03292E+00 -1.51832E+00  9.54744E+01  3.88662E+01  3.69863E+01 -2.22464E+00  1.87990E+00 -1.51982E+00  9.54744E+01  4.13884E+01  3.96618E+01 -2.22470E+00  1.72664E+00 -1.52120E+00  9.54744E+01  4.39967E+01  4.23235E+01 -2.22469E+00  1.67325E+00 -1.52259E+00  9.54744E+01  3.38946E+01  3.26955E+01 -2.19086E+00  1.19913E+00 -1.52862E+00
  1.15000E+02 8.26609E+01  3.06048E+01  2.10870E+01 -2.29645E+00  9.51777E+00 -1.57647E+00  8.26609E+01  2.67914E+01  2.20422E+01 -2.30007E+00  4.74919E+00 -1.57648E+00  8.26609E+01  2.71171E+01  2.54178E+01 -2.30232E+00  1.69936E+00 -1.57786E+00  8.26609E+01  3.22721E+01  2.96520E+01 -2.30152E+00  2.62008E+00 -1.58006E+00  8.26609E+01  3.55806E+01  3.31430E+01 -2.30157E+00  2.43759E+00 -1.58177E+00  8.26609E+01  3.87212E+01  3.65100E+01 -2.30166E+00  2.21121E+00 -1.58342E+00  8.26609E+01  4.16387E+01  3.95940E+01 -2.30171E+00  2.04466E+00 -1.58493E+00  8.26609E+01  4.43353E+01  4.24574E+01 -2.30176E+00  1.87787E+00 -1.58633E+00  8.26609E+01  4.71256E+01  4.53059E+01 -2.30172E+00  1.81970E+00 -1.58773E+00  8.26609E+01  3.63411E+01  3.50377E+01 -2.26796E+00  1.30338E+00 -1.59363E+00
  1.16667E+02 6.98473E+01  3.28436E+01  2.25208E+01 -2.37322E+00  1.03228E+01 -1.64173E+00  6.98473E+01  2.86931E+01  2.35417E+01 -2.37700E+00  5.15135E+00 -1.64182E+00  6.98473E+01  2.89902E+01  2.71469E+01 -2.37933E+00  1.84328E+00 -1.64326E+00  6.98473E+01  3.45099E+01  3.16682E+01 -2.37846E+00  2.84169E+00 -1.64546E+00  6.98473E+01  3.80396E+01  3.53959E+01 -2.37849E+00  2.64361E+00 -1.64719E+00  6.98473E+01  4.13890E+01  3.89910E+01 -2.37856E+00  2.39797E+00 -1.64885E+00  6.98473E+01  4.45012E+01  4.22839E+01 -2.37859E+00  2.21723E+00 -1.65038E+00  6.98473E+01  4.73774E+01  4.53411E+01 -2.37862E+00  2.03626E+00 -1.65179E+00  6.98473E+01  5.03554E+01  4.83823E+01 -2.37857E+00  1.97309E+00 -1.65321E+00  6.98473E+01  3.88675E+01  3.74550E+01 -2.34487E+00  1.41254E+00 -1.65896E+00
  1.18333E+02 5.70338E+01  3.51630E+01  2.39982E+01 -2.44979E+00  1.11648E+01 -1.70732E+00  5.70338E+01  3.06587E+01  2.50867E+01 -2.45374E+00  5.57201E+00 -1.70749E+00  5.70338E+01  3.09224E+01  2.89286E+01 -2.45615E+00  1.99382E+00 -1.70898E+00  5.70338E+01  3.68191E+01  3.37456E+01 -2.45522E+00  3.07348E+00 -1.71118E+00  5.70338E+01  4.05763E+01  3.77172E+01 -2.45523E+00  2.85909E+00 -1.71293E+00  5.70338E+01  4.41406E+01  4.15473E+01 -2.45528E+00  2.59329E+00 -1.71461E+00  5.70338E+01  4.74531E+01  4.50554E+01 -2.45529E+00  2.39771E+00 -1.71615E+00  5.70338E+01  5.05141E+01  4.83122E+01 -2.45530E+00  2.20192E+00 -1.71758E+00  5.70338E+01  5.36854E+01  5.15519E+01 -2.45523E+00  2.13350E+00 -1.71900E+00  5.70338E+01  4.14734E+01  3.99467E+01 -2.42160E+00  1.52667E+00 -1.72462E+00
  1.20000E+02 4.42203E+01  3.75595E+01  2.55166E+01 -2.52607E+00  1.20429E+01 -1.77314E+00  4.42203E+01  3.26854E+01  2.66747E+01 -2.53018E+00  6.01072E+00 -1.77338E+00  4.42203E+01  3.29106E+01  3.07598E+01 -2.53268E+00  2.15081E+00 -1.77493E+00  4.42203E+01  3.91959E+01  3.58807E+01 -2.53168E+00  3.31521E+00 -1.77714E+00  4.42203E+01  4.31867E+01  4.01029E+01 -2.53167E+00  3.08380E+00 -1.77890E+00  4.42203E+01  4.69716E+01  4.41746E+01 -2.53170E+00  2.79697E+00 -1.78060E+00  4.42203E+01  5.04897E+01  4.79038E+01 -2.53169E+00  2.58592E+00 -1.78215E+00  4.42203E+01  5.37405E+01  5.13658E+01 -2.53169E+00  2.37466E+00 -1.78359E+00  4.42203E+01  5.71103E+01  5.48095E+01 -2.53160E+00  2.30078E+00 -1.78503E+00  4.42203E+01  4.41545E+01  4.25088E+01 -2.49804E+00  1.64566E+00 -1.79051E+00
  1.21667E+02 2.50000E+01  4.12464E+01  2.78385E+01 -2.63846E+00  1.34079E+01 -1.87086E+00  2.50000E+01  3.57958E+01  2.91030E+01 -2.64281E+00  6.69274E+00 -1.87121E+00  2.50000E+01  3.59551E+01  3.35602E+01 -2.64543E+00  2.39488E+00 -1.87285E+00  2.50000E+01  4.28368E+01  3.91458E+01 -2.64434E+00  3.69099E+00 -1.87506E+00  2.50000E+01  4.71843E+01  4.37512E+01 -2.64430E+00  3.43311E+00 -1.87684E+00  2.50000E+01  5.13058E+01  4.81922E+01 -2.64430E+00  3.11359E+00 -1.87857E+00  2.50000E+01  5.51380E+01  5.22595E+01 -2.64427E+00  2.87847E+00 -1.88014E+00  2.50000E+01  5.86785E+01  5.60353E+01 -2.64424E+00  2.64316E+00 -1.88160E+00  2.50000E+01  6.23517E+01  5.97909E+01 -2.64412E+00  2.56078E+00 -1.88305E+00  2.50000E+01  4.82593E+01  4.64287E+01 -2.61065E+00  1.83056E+00 -1.88833E+00
 time T1_ox_met uel1_tot uel1_sp eh1_sp_ave uel1_mag eh1_mag_ave T2_ox_met uel2_tot uel2_sp eh2_sp_ave uel2_mag eh2_mag_ave T3_ox_met uel3_tot uel3_sp eh3_sp_ave uel3_mag eh3_mag_ave T4_ox_met uel4_tot uel4_sp eh4_sp_ave uel4_mag eh4_mag_ave T5_ox_met uel5_tot uel5_sp eh5_sp_ave uel5_mag eh5_mag_ave T6_ox_met uel6_tot uel6_sp eh6_sp_ave uel6_mag eh6_mag_ave T7_ox_met uel7_tot uel7_sp eh7_sp_ave uel7_mag eh7_mag_ave T8_ox_met uel8_tot uel8_sp eh8_sp_ave uel8_mag eh8_mag_ave T9_ox_met uel9_tot uel9_sp eh9_sp_ave uel9_mag eh9_mag_ave T10_ox_met uel10_tot uel10_sp eh10_sp_ave uel10_mag eh10_mag_ave
  0.00000E+00 5.86176E+02  1.11931E+00  5.54357E-01  5.30017E-01  5.64955E-01  5.33478E-01  5.85998E+02  8.62528E-01  5.80394E-01  5.30761E-01  2.82134E-01  5.33435E-01  5.85935E+02  7.70945E-01  6.69967E-01  5.31278E-01  1.00978E-01  5.33676E-01  5.86051E+02  9.36949E-01  7.81355E-01  5.31202E-01  1.55595E-01  5.34116E-01  5.86109E+02  1.01813E+00  8.73418E-01  5.31283E-01  1.44712E-01  5.34452E-01  5.86162E+02  1.09347E+00  9.62239E-01  5.31368E-01  1.31235E-01  5.34774E-01  5.86212E+02  1.16492E+00  1.04360E+00  5.31440E-01  1.21317E-01  5.35070E-01  5.86259E+02  1.23054E+00  1.11915E+00  5.31508E-01  1.11393E-01  5.35344E-01  5.86309E+02  1.30220E+00  1.19428E+00  5.31559E-01  1.07914E-01  5.35620E-01  5.71542E+02  1.10719E+00  1.02573E+00  5.31533E-01  8.14524E-02  5.34984E-01
  1.66667E+00 5.71417E+02  8.12525E-01  3.85551E-01  4.26288E-01  4.26974E-01  4.55203E-01  5.71261E+02  6.17330E-01  4.03820E-01  4.27003E-01  2.13510E-01  4.55581E-01  5.71206E+02  5.42598E-01  4.66150E-01  4.27427E-01  7.64477E-02  4.55920E-01  5.71308E+02  6.61081E-01  5.43400E-01  4.27235E-01  1.17681E-01  4.56004E-01  5.71358E+02  7.16647E-01  6.07252E-01  4.27220E-01  1.09394E-01  4.56141E-01  5.71405E+02  7.67984E-01  6.68825E-01  4.27213E-01  9.91586E-02  4.56276E-01  5.71449E+02  8.16817E-01  7.25194E-01  4.27200E-01  9.16233E-02  4.56397E-01  5.71489E+02  8.61609E-01  7.77516E-01  4.27189E-01  8.40936E-02  4.56510E-01  5.71533E+02  9.10943E-01  8.29512E-01  4.27163E-01  8.14307E-02  4.56615E-01  5.58003E+02  7.96869E-01  7.28938E-01  4.34950E-01  6.79316E-02  4.87978E-01
  3.33333E+00 5.56658E+02  6.27070E-01  2.73738E-01  3.30072E-01  3.53332E-01  4.14115E-01  5.56525E+02  4.63765E-01  2.86828E-01  3.30830E-01  1.76937E-01  4.14888E-01  5.56478E+02  3.94526E-01  3.31148E-01  3.31208E-01  6.33773E-02  4.15311E-01  5.56565E+02  4.83371E-01  3.85920E-01  3.30890E-01  9.74514E-02  4.15049E-01  5.56608E+02  5.21745E-01  4.31210E-01  3.30784E-01  9.05343E-02  4.14990E-01  5.56648E+02  5.56892E-01  4.74875E-01  3.30691E-01  8.20169E-02  4.14942E-01  5.56685E+02  5.90582E-01  5.14838E-01  3.30599E-01  7.57439E-02  4.14891E-01  5.56720E+02  6.21409E-01  5.51924E-01  3.30515E-01  6.94851E-02  4.14845E-01  5.56757E+02  6.56016E-01  5.88766E-01  3.30414E-01  6.72496E-02  4.14782E-01  5.44463E+02  5.83056E-01  5.21517E-01  3.44530E-01  6.15395E-02  4.68699E-01
  5.00000E+00 5.41899E+02  5.29906E-01  2.06276E-01  2.40939E-01  3.23631E-01  4.04367E-01  5.41789E+02  3.78444E-01  2.16118E-01  2.41786E-01  1.62327E-01  4.05422E-01  5.41750E+02  3.07705E-01  2.49545E-01  2.42151E-01  5.81601E-02  4.05858E-01  5.41822E+02  3.80209E-01  2.90915E-01  2.41702E-01  8.92932E-02  4.05274E-01  5.41857E+02  4.08017E-01  3.25135E-01  2.41512E-01  8.28820E-02  4.05016E-01  5.41890E+02  4.33163E-01  3.58141E-01  2.41338E-01  7.50221E-02  4.04780E-01  5.41922E+02  4.57594E-01  3.88363E-01  2.41171E-01  6.92304E-02  4.04553E-01  5.41950E+02  4.79887E-01  4.16422E-01  2.41018E-01  6.34644E-02  4.04346E-01  5.41982E+02  5.05687E-01  4.44311E-01  2.40846E-01  6.13764E-02  4.04114E-01  5.30924E+02  4.43037E-01  3.85578E-01  2.58942E-01  5.74595E-02  4.55651E-01
  6.66667E+00 5.27140E+02  4.83290E-01  1.73025E-01  1.57738E-01  3.10265E-01  4.00765E-01  5.27052E+02  3.36921E-01  1.81032E-01  1.58668E-01  1.55889E-01  4.02034E-01  5.27021E+02  2.64852E-01  2.08991E-01  1.59016E-01  5.58603E-02  4.02440E-01  5.27079E+02  3.29563E-01  2.43963E-01  1.58441E-01  8.56006E-02  4.01548E-01  5.27107E+02  3.52237E-01  2.72874E-01  1.58167E-01  7.93630E-02  4.01091E-01  5.27133E+02  3.72557E-01  3.00798E-01  1.57914E-01  7.17586E-02  4.00664E-01  5.27158E+02  3.92560E-01  3.26408E-01  1.57674E-01  6.61516E-02  4.00262E-01  5.27181E+02  4.10802E-01  3.50216E-01  1.57454E-01  6.05853E-02  3.99891E-01  5.27206E+02  4.32459E-01  3.73924E-01  1.57212E-01  5.85347E-02  3.99491E-01  5.17385E+02  3.63439E-01  3.08331E-01  1.78519E-01  5.51079E-02  4.45564E-01
  8.33333E+00 5.12381E+02  4.77584E-01  1.65828E-01  8.05450E-02  3.11757E-01  4.00524E-01  5.12316E+02  3.30004E-01  1.73085E-01  8.15482E-02  1.56919E-01  4.01998E-01  5.12293E+02  2.55945E-01  1.99713E-01  8.18779E-02  5.62326E-02  4.02375E-01  5.12336E+02  3.19611E-01  2.33620E-01  8.11819E-02  8.59913E-02  4.01186E-01  5.12357E+02  3.41235E-01  2.61613E-01  8.08286E-02  7.96221E-02  4.00535E-01  5.12376E+02  3.60609E-01  2.88705E-01  8.04999E-02  7.19045E-02  3.99924E-01  5.12394E+02  3.79821E-01  3.13611E-01  8.01896E-02  6.62101E-02  3.99351E-01  5.12411E+02  3.97382E-01  3.36808E-01  7.99045E-02  6.05746E-02  3.98823E-01  5.12430E+02  4.18432E-01  3.59972E-01  7.95963E-02  5.84597E-02  3.98260E-01  5.03846E+02  3.32085E-01  2.77441E-01  1.03259E-01  5.46434E-02  4.38437E-01
  1.00000E+01 4.97622E+02  5.06801E-01  1.77431E-01  9.28305E-03  3.29371E-01  4.03249E-01  4.97580E+02  3.50781E-01  1.84737E-01  1.03468E-02  1.66043E-01  4.04912E-01  4.97565E+02  2.72533E-01  2.13035E-01  1.06528E-02  5.94986E-02  4.05255E-01  4.97593E+02  3.40528E-01  2.49723E-01  9.84468E-03  9.08044E-02  4.03780E-01  4.97606E+02  3.63942E-01  2.79970E-01  9.41548E-03  8.39719E-02  4.02942E-01  4.97619E+02  3.85039E-01  3.09298E-01  9.01453E-03  7.57410E-02  4.02154E-01  4.97631E+02  4.05985E-01  3.36321E-01  8.63747E-03  6.96642E-02  4.01416E-01  4.97642E+02  4.25202E-01  3.61534E-01  8.29072E-03  6.36680E-02  4.00735E-01  4.97654E+02  4.48158E-01  3.86780E-01  7.91940E-03  6.13782E-02  4.00015E-01  4.90306E+02  3.38594E-01  2.84277E-01  3.17804E-02  5.43172E-02  4.27886E-01
  1.16667E+01 4.82863E+02  5.35864E-01  2.07789E-01 -6.02341E-02  3.28076E-01  3.91128E-01  4.82844E+02  3.81604E-01  2.15976E-01 -5.91701E-02  1.65628E-01  3.92943E-01  4.82837E+02  3.08303E-01  2.48963E-01 -5.89216E-02  5.93398E-02  3.93233E-01  4.82849E+02  3.82653E-01  2.92274E-01 -5.98220E-02  9.03783E-02  3.91488E-01  4.82856E+02  4.11415E-01  3.27947E-01 -6.03231E-02  8.34673E-02  3.90468E-01  4.82862E+02  4.37773E-01  3.62582E-01 -6.07931E-02  7.51907E-02  3.89506E-01  4.82867E+02  4.63623E-01  3.94547E-01 -6.12335E-02  6.90766E-02  3.88607E-01  4.82872E+02  4.87468E-01  4.24406E-01 -6.16388E-02  6.30619E-02  3.87778E-01  4.82878E+02  5.15086E-01  4.54361E-01 -6.20688E-02  6.07249E-02  3.86905E-01  4.76767E+02  3.80388E-01  3.31357E-01 -3.99791E-02  4.90318E-02  3.97764E-01
  1.33333E+01 4.68104E+02  5.43620E-01  2.59645E-01 -1.30434E-01  2.83975E-01  3.54490E-01  4.68107E+02  4.13380E-01  2.69689E-01 -1.29429E-01  1.43690E-01  3.56469E-01  4.68108E+02  3.62339E-01  3.10859E-01 -1.29275E-01  5.14794E-02  3.56716E-01  4.68106E+02  4.43395E-01  3.65208E-01 -1.30254E-01  7.81871E-02  3.54703E-01  4.68105E+02  4.82044E-01  4.09963E-01 -1.30828E-01  7.20806E-02  3.53505E-01  4.68105E+02  5.18271E-01  4.53447E-01 -1.31368E-01  6.48236E-02  3.52373E-01  4.68104E+02  5.53069E-01  4.93610E-01 -1.31873E-01  5.94585E-02  3.51317E-01  4.68103E+02  5.85355E-01  5.31153E-01 -1.32338E-01  5.42017E-02  3.50343E-01  4.68102E+02  6.20962E-01  5.68849E-01 -1.32826E-01  5.21131E-02  3.49320E-01  4.63228E+02  4.58976E-01  4.20170E-01 -1.12311E-01  3.88057E-02  3.47244E-01
